Operon	GeneName	Locus Name	GI	Strand	Pos. Left(pb)	PosRight	Position
1255	yomF	BSU21380	16079197	1	2259475	2260296	5
1255	yomE	BSU21390	16079198	1	2260333	2262267	6
1256	yomD	BSU21400	16079199	1	2262437	2263261	1
1257	blyA	BSU21410	16079200	1	2263489	2264592	1
1258	bhlA	BSU21420	16079201	1	2264680	2264892	1
1258	bhlB	BSU21430	16079202	1	2264903	2265169	2
1259	sunA	BSU21480	16079207	-1	2269521	2269691	1
1259	sunT	BSU21470	16079206	-1	2267346	2269463	2
1259	bdbA	BSU21460	16079205	-1	2266936	2267349	3
1259	yolJ	BSU21450	16079204	-1	2265668	2266936	4
1259	bdbB	BSU21440	16079203	-1	2265225	2265671	5
1260	sunI	BSU21490	16079208	-1	2269988	2270305	1
1261	yolD	BSU21510	16079210	-1	2271650	2271982	1
1261	uvrX	BSU21500	255767474	-1	2270407	2271657	2
1262	yolC	BSU21520	16079211	1	2272156	2272491	1
1263	yolA	BSU21540	16079213	-1	2272896	2273363	1
1263	yolB	BSU21530	16079212	-1	2272534	2272890	2
1264	yokK	BSU21560	16079215	-1	2274558	2275136	1
1264	yokL	BSU21550	16079214	-1	2273989	2274522	2
1265	yokI	BSU21580	255767475	-1	2275706	2277421	1
1265	yokJ	BSU21570	16079216	-1	2275200	2275697	2
1266	yokH	BSU21590	16079218	-1	2277521	2278078	1
1267	yokG	BSU21600	16079219	-1	2278602	2279675	1
1268	yokF	BSU21610	16079220	1	2279977	2280867	1
1268	yokE	BSU21620	16079221	1	2280881	2281363	2
1269	yokD	BSU21630	16079222	1	2281667	2282485	1
1270	yokC	BSU21640	16079223	-1	2283136	2283651	1
1271	yokB	BSU21650	16079224	-1	2283858	2284568	1
1272	yokA	BSU21660	16079225	1	2284771	2286408	1
1273	msrA	BSU21690	16079228	-1	2287529	2288062	1
1273	yppQ	BSU21680	16079227	-1	2287097	2287528	2
1274	ypoP	BSU21700	16079229	1	2288194	2288619	1
1275	dinF	BSU21710	16079230	-1	2288669	2290006	1
1276	ypmR	BSU21740	16079233	-1	2290858	2291625	1
1276	ypmS	BSU21730	16079232	-1	2290285	2290848	2
1276	ypmT	BSU21720	16079231	-1	2290078	2290272	3
1277	scuA	BSU21750	255767476	-1	2291703	2292284	1
1278	ypmP	BSU21760	16079235	-1	2292432	2292683	1
1279	ilvA	BSU21770	16079236	-1	2292769	2294037	1
1280	yplP	BSU21780	16079237	1	2294286	2295281	1
1280	yplQ	BSU21790	16079238	1	2295302	2295943	2
1281	thyA	BSU21820	16079241	-1	2297106	2297900	1
1281	dfrA	BSU21810	16079240	-1	2296603	2297109	2
1281	ypkP	BSU21800	255767477	-1	2295982	2296602	3
1282	ypjP	BSU21840	16079243	-1	2298535	2299146	1
1282	ypjQ	BSU21830	16079242	-1	2297984	2298517	2
1283	yphP	BSU21860	16079245	-1	2300221	2300655	1
1283	ypiP	BSU21850	255767478	-1	2299406	2300179	2
1284	ilvD	BSU21870	255767479	-1	2300762	2302438	1
1285	bsaA	BSU21900	16079249	-1	2304553	2305035	1
1285	ypgQ	BSU21890	16079248	-1	2303920	2304537	2
1285	ypgR	BSU21880	16079247	-1	2302727	2303860	3
1286	metA	BSU21910	255767480	1	2305378	2306283	1
1287	ugtP	BSU21920	16079251	1	2306514	2307662	1
1288	cspD	BSU21930	16079252	1	2307905	2308105	1
1289	degR	BSU21940	16079253	-1	2308157	2308339	1
1290	ypzA	BSU21950	16079254	1	2308495	2308764	1
1291	ypeQ	BSU21960	16079255	-1	2308792	2308974	1
1292	ypeP	BSU21970	161511070	-1	2308967	2309647	1
1293	ypdP	BSU21980	16079257	1	2309730	2310419	1
1293	ypdQ	BSU21990	16079258	1	2310419	2310817	2
1293	sspL	BSU22000	50812255	1	2310859	2310987	3
1294	exoA	BSU22010	16079259	-1	2310995	2311885	1
1295	ypzF	BSU22019	255767481	-1	2311986	2312132	1
1296	ypbS	BSU22020	16079260	-1	2312207	2312464	1
1297	ypbR	BSU22030	16079261	-1	2312529	2316110	1
1298	bcsA	BSU22050	16079263	-1	2316956	2318053	1
1298	ypbQ	BSU22040	16079262	-1	2316446	2316952	2
1299	xpt	BSU22070	16079265	-1	2319440	2320024	1
1299	pbuX	BSU22060	16079264	-1	2318127	2319443	2
1300	ypwA	BSU22080	16079266	-1	2320355	2321860	1
1301	kdgR	BSU22120	16079270	-1	2324613	2325632	1
1301	kdgK	BSU22110	16079269	-1	2323601	2324575	2
1301	kdgA	BSU22100	16079268	-1	2323009	2323599	3
1301	kdgT	BSU22090	16079267	-1	2321972	2322964	4
1302	kduI	BSU22130	16079271	1	2325854	2326681	1
1302	kduD	BSU22140	16079272	1	2326683	2327447	2
1303	ypvA	BSU22150	16079273	-1	2327488	2329413	1
1304	yptA	BSU22160	16079274	-1	2329515	2329706	1
1305	ypzG	BSU22169	255767482	1	2329870	2330022	1
1306	ypsC	BSU22170	16079275	-1	2330075	2331232	1
1307	cotD	BSU22200	16079278	-1	2332784	2333011	1
1307	ypsA	BSU22190	255767483	-1	2332153	2332782	2
1307	ypsB	BSU22180	16079276	-1	2331779	2332075	3
1308	yprA	BSU22220	16079280	-1	2334581	2336830	1
1308	yprB	BSU22210	16079279	-1	2333324	2334565	2
1309	ypqE	BSU22230	16079281	-1	2336933	2337439	1
1310	ypqA	BSU22240	16079282	1	2337577	2337996	1
1311	yppG	BSU22250	16079283	-1	2338017	2338394	1
1312	yppF	BSU22260	16079284	1	2338582	2338770	1
1313	yppD	BSU22280	16079286	-1	2339226	2339471	1
1313	yppE	BSU22270	16079285	-1	2338809	2339180	2
1314	sspM	BSU22290	50812256	1	2339670	2339774	1
1315	yppC	BSU22300	16079287	-1	2339799	2340761	1
1316	recU	BSU22310	16079288	1	2340802	2341422	1
1316	ponA	BSU22320	16079289	1	2341444	2344188	2
1317	dnaD	BSU22350	16079292	-1	2345433	2346131	1
1317	nth	BSU22340	16079291	-1	2344755	2345414	2
1317	ypoC	BSU22330	16079290	-1	2344264	2344758	3
1318	ypmB	BSU22380	16079295	-1	2348864	2349349	1
1318	aspB	BSU22370	16079294	-1	2347660	2348841	2
1318	asnC	BSU22360	16079293	-1	2346224	2347516	3
1319	ypmA	BSU22390	16079296	-1	2349358	2349528	1
1320	dinG	BSU22400	16079297	-1	2349671	2352466	1
1321	panB	BSU22430	16079300	-1	2353839	2354672	1
1321	panC	BSU22420	16079299	-1	2352977	2353837	2
1321	panD	BSU22410	16079298	-1	2352592	2352975	3
1322	ypjD	BSU22500	16079307	-1	2360155	2360490	1
1322	dapB	BSU22490	16079306	-1	2359340	2360143	2
1322	mgsA	BSU22480	16079305	-1	2358911	2359324	3
1322	ypjG	BSU22470	255767484	-1	2358208	2358918	4
1322	ypjH	BSU22460	16079303	-1	2357078	2358211	5
1322	cca	BSU22450	16079302	-1	2355880	2357073	6
1322	birA	BSU22440	16079301	-1	2354918	2355895	7
1323	ypjC	BSU22510	255767485	1	2360630	2361502	1
1324	ypjB	BSU22520	16079309	-1	2361544	2362338	1
1325	ypjA	BSU22530	16079310	-1	2362407	2362964	1
1326	qcrA	BSU22560	16079313	-1	2364589	2365092	1
1326	qcrB	BSU22550	16079312	-1	2363913	2364587	2
1326	qcrC	BSU22540	16079311	-1	2363111	2363878	3
1327	ypiB	BSU22580	16079315	-1	2365736	2366275	1
1327	ypiF	BSU22570	16079314	-1	2365235	2365681	2
1328	ypiA	BSU22590	16079316	-1	2366347	2367618	1
1329	trpE	BSU22680	16079325	-1	2375869	2377416	1
1329	trpD	BSU22670	50812260	-1	2374881	2375897	2
1329	trpC	BSU22660	255767488	-1	2374139	2374888	3
1329	trpF	BSU22650	255767487	-1	2373487	2374134	4
1329	trpB	BSU22640	50812257	-1	2372304	2373506	5
1329	trpA	BSU22630	16079320	-1	2371508	2372311	6
1329	hisC	BSU22620	255767486	-1	2370415	2371497	7
1329	tyrA	BSU22610	16079318	-1	2369251	2370366	8
1329	aroE	BSU22600	16079317	-1	2367954	2369240	9
1330	aroF	BSU22710	255767489	-1	2379100	2380272	1
1330	aroB	BSU22700	16079327	-1	2378012	2379100	2
1330	aroH	BSU22690	16079326	-1	2377632	2378015	3
1331	cheR	BSU22720	50812262	-1	2380347	2381117	1
1332	hepS	BSU22760	16079333	-1	2383615	2384370	1
1332	ubiE	BSU22750	16079332	-1	2382907	2383608	2
1332	hepT	BSU22740	16079331	-1	2381919	2382965	3
1332	ndk	BSU22730	16079330	-1	2381354	2381803	4
1333	folE	BSU22780	16079335	-1	2384783	2385355	1
1333	mtrB	BSU22770	16079334	-1	2384534	2384761	2
1334	hbs	BSU22790	16079336	-1	2385543	2385821	1
1335	spoIVA	BSU22800	16079337	-1	2386195	2387673	1
1336	yphE	BSU22820	16079339	-1	2388610	2388813	1
1336	yphF	BSU22810	16079338	-1	2387854	2388588	2
1337	engA	BSU22840	16079341	-1	2390206	2391516	1
1337	gpsA	BSU22830	16079340	-1	2389151	2390188	2
1338	yphA	BSU22860	16079343	-1	2392751	2393350	1
1338	seaA	BSU22850	16079342	-1	2391861	2392754	2
1338	ypzH	BSU22849	255767490	-1	2391670	2391864	3
1339	ypzI	BSU22869	255767491	1	2393422	2393559	1
1340	cmk	BSU22890	16079346	-1	2396045	2396719	1
1340	rpsA	BSU22880	16079345	-1	2394664	2395812	2
1340	fni	BSU22870	255767492	-1	2393602	2394651	3
1341	ypfA	BSU22910	16079348	-1	2397019	2397672	1
1341	ypfB	BSU22900	16079347	-1	2396798	2396974	2
1342	ypeB	BSU22920	16079349	-1	2397765	2399117	1
1343	sleB	BSU22930	16079350	-1	2399152	2400069	1
1344	prsW	BSU22940	16079351	-1	2400208	2400864	1
1345	ypdA	BSU22950	255767493	-1	2400984	2401958	1
1346	gudB	BSU22960	255767494	-1	2402067	2403350	1
1347	ypbH	BSU22970	16079354	-1	2403506	2404090	1
1348	ypbG	BSU22980	16079355	-1	2404249	2405028	1
1349	ypbB	BSU23030	16079360	-1	2408405	2409463	1
1349	recQ	BSU23020	16079359	-1	2406922	2408412	2
1349	ypbD	BSU23010	16079358	-1	2406293	2406862	3
1349	ypbE	BSU23000	16079357	-1	2405620	2406342	4
1349	ypbF	BSU22990	16079356	-1	2405114	2405557	5
1350	fer	BSU23040	16079361	1	2409729	2409977	1
1351	fmnP	BSU23050	16079362	-1	2410017	2410589	1
1352	ypzE	BSU23060	16079363	-1	2410695	2410859	1
1353	serA	BSU23070	255767495	1	2411086	2412663	1
1354	aroD	BSU23080	16079365	-1	2412706	2413473	1
1355	sigX	BSU23100	255767497	-1	2414627	2415211	1
1355	rsiX	BSU23090	255767496	-1	2413585	2414691	2
1356	resA	BSU23150	255767500	-1	2420804	2421343	1
1356	resB	BSU23140	16079371	-1	2419179	2420807	2
1356	resC	BSU23130	255767499	-1	2417984	2419159	3
1356	resD	BSU23120	255767498	-1	2417181	2417903	4
1356	resE	BSU23110	16079368	-1	2415415	2417184	5
1357	rluB	BSU23160	255767501	-1	2421438	2422172	1
1358	dacB	BSU23190	16079376	-1	2423383	2424531	1
1358	spmA	BSU23180	16079375	-1	2422805	2423395	2
1358	spmB	BSU23170	255767502	-1	2422264	2422800	3
1359	scpA	BSU23220	16079379	-1	2425831	2426586	1
1359	spcB	BSU23210	16079378	-1	2425248	2425841	2
1359	ypuI	BSU23200	16079377	-1	2424654	2425193	3
1360	ypuF	BSU23230	16079380	1	2426867	2427391	1
1361	ypzK	BSU23240	16079381	-1	2427405	2427779	1
1362	ribD	BSU23280	16079385	-1	2430258	2431343	1
1362	ribE	BSU23270	16079384	-1	2429600	2430247	2
1362	ribA	BSU23260	16079383	-1	2428389	2429585	3
1362	ribH	BSU23250	16079382	-1	2427892	2428356	4
1363	ypuD	BSU23300	16079387	-1	2431737	2432081	1
1364	sipS	BSU23310	16079388	-1	2432316	2432870	1
1365	ypzC	BSU23320	16079389	1	2433137	2433373	1
1366	ypzJ	BSU23328	255767503	-1	2433316	2433522	1
1367	ypuB	BSU23340	16079391	-1	2434143	2434346	1
1368	ypzD	BSU23350	16079392	1	2435012	2435224	1
1369	ppiB	BSU23360	16079393	-1	2435360	2435791	1
1370	ypuA	BSU23370	16079394	1	2436045	2436917	1
1371	lysA	BSU23380	16079395	-1	2436947	2438266	1
1372	spoVAF	BSU23390	255767504	-1	2438372	2439853	1
1373	spoVAA	BSU23440	255767507	-1	2442684	2443304	1
1373	spoVAB	BSU23430	16079400	-1	2442269	2442694	2
1373	spoVAC	BSU23420	16079399	-1	2441804	2442256	3
1373	spoVAD	BSU23410	16079398	-1	2440775	2441791	4
1373	spoVAEB	BSU23402	255767506	-1	2440423	2440773	5
1373	spoVAEA	BSU23401	255767505	-1	2439804	2440415	6
1374	spoIIAA	BSU23470	16079404	-1	2444645	2444998	1
1374	spoIIAB	BSU23460	16079403	-1	2444208	2444648	2
1374	sigF	BSU23450	16079402	-1	2443429	2444196	3
1375	dacF	BSU23480	16079405	-1	2445094	2446263	1
1376	drm	BSU23500	255767508	-1	2447246	2448430	1
1376	pupG	BSU23490	16079406	-1	2446418	2447233	2
1377	xerD	BSU23510	255767509	-1	2448591	2449481	1
1378	yqzK	BSU23519	255767510	-1	2449489	2449716	1
1379	fur	BSU23520	255767511	-1	2449841	2450290	1
1380	spoIIM	BSU23530	16079410	-1	2450403	2451047	1
1381	yqkK	BSU23540	16079411	-1	2451148	2451363	1
1382	mleN	BSU23560	16079413	-1	2452800	2454206	1
1382	mleA	BSU23550	16079412	-1	2451463	2452782	2
1383	ansA	BSU23580	16079415	-1	2455819	2456808	1
1383	aspA	BSU23570	255767512	-1	2454347	2455774	2
1384	ansR	BSU23590	16079416	1	2456990	2457340	1
1385	nudF	BSU23610	16079418	-1	2458509	2459066	1
1385	yqxK	BSU23600	255767513	-1	2457349	2458512	2
1386	yqkF	BSU23620	16079419	1	2459326	2460246	1
1387	yqkE	BSU23630	16079420	-1	2460278	2460502	1
1388	yqkD	BSU23640	16079421	1	2460664	2461581	1
1389	yqjY	BSU23690	16079426	-1	2463571	2464041	1
1389	yqjZ	BSU23680	16079425	-1	2463217	2463561	2
1389	yqkA	BSU23670	16079424	-1	2462193	2463224	3
1389	yqkB	BSU23660	16079423	-1	2461873	2462196	4
1389	yqkC	BSU23650	16079422	-1	2461621	2461860	5
1390	yqjX	BSU23700	16079427	-1	2464227	2464565	1
1391	yqjW	BSU23710	16079428	-1	2464562	2465800	1
1392	yqzH	BSU23720	16079429	1	2465966	2466172	1
1393	yqjV	BSU23730	255767514	1	2466721	2467953	1
1393	yqjU	BSU23740	16079431	1	2467971	2468162	2
1394	coaA	BSU23760	50812263	-1	2468549	2469508	1
1394	yqjT	BSU23750	16079432	-1	2468159	2468545	2
1395	dsdA	BSU23770	255767515	-1	2469580	2470926	1
1396	yqjP	BSU23790	16079436	-1	2471787	2472746	1
1396	yqjQ	BSU23780	16079435	-1	2471002	2471781	2
1397	proI	BSU23800	16079437	1	2473151	2473987	1
1398	yqjN	BSU23810	255767516	-1	2474028	2475671	1
1399	yqjM	BSU23820	16079439	1	2475843	2476859	1
1399	yqjL	BSU23830	16079440	1	2476969	2477730	2
1400	yqjK	BSU23840	16079441	-1	2478006	2478929	1
1401	zwf	BSU23850	255767517	1	2479156	2480625	1
1402	yqjI	BSU23860	50812264	-1	2480750	2482159	1
1403	yqjH	BSU23870	255767518	-1	2482269	2483513	1
1404	yqzJ	BSU23880	50812265	1	2483586	2483873	1
1404	yqjG	BSU23890	16079445	1	2483904	2484731	2
1405	yqjF	BSU23900	255767519	1	2484911	2485639	1
1406	yqjC	BSU23930	255767522	-1	2488329	2488751	1
1406	yqjD	BSU23920	255767521	-1	2486813	2488336	2
1406	yqjE	BSU23910	255767520	-1	2485680	2486795	3
1407	yqjA	BSU23950	255767523	-1	2489535	2490503	1
1407	yqjB	BSU23940	16079450	-1	2488953	2489483	2
1408	artP	BSU23980	16079454	-1	2492029	2492796	1
1408	artQ	BSU23970	16079453	-1	2491289	2491948	2
1408	artR	BSU23960	16079452	-1	2490574	2491296	3
1409	yqiW	BSU23990	16079455	-1	2493064	2493501	1
1410	bmrU	BSU24000	255767524	1	2493662	2494555	1
1411	bmr	BSU24010	255767525	1	2494656	2495825	1
1411	bmrR	BSU24020	50812267	1	2495898	2496734	2
1412	ptb	BSU24090	255767528	-1	2503765	2504664	1
1412	bcd	BSU24080	16079464	-1	2502659	2503753	2
1412	buk	BSU24070	255767527	-1	2501549	2502640	3
1412	lpdV	BSU24060	255767526	-1	2500104	2501528	4
1412	bkdAA	BSU24050	16079461	-1	2499090	2500082	5
1412	bkdAB	BSU24040	16079460	-1	2498093	2499076	6
1412	bkdB	BSU24030	16079459	-1	2496796	2498070	7
1413	bkdR	BSU24100	16079466	-1	2504789	2506867	1
1414	yqzF	BSU24110	16079467	1	2507020	2507256	1
1415	mmgA	BSU24170	16079473	-1	2512861	2514042	1
1415	mmgB	BSU24160	255767531	-1	2511973	2512836	2
1415	mmgC	BSU24150	255767530	-1	2510806	2511945	3
1415	mmgD	BSU24140	16079470	-1	2509654	2510772	4
1415	prpD	BSU24130	255767529	-1	2508221	2509639	5
1415	prpB	BSU24120	16079468	-1	2507298	2508203	6
1416	yqiK	BSU24180	255767532	-1	2514169	2514900	1
1417	yqiH	BSU24200	255767534	-1	2515614	2515907	1
1417	yqiI	BSU24190	255767533	-1	2514979	2515599	2
1418	yqiG	BSU24210	16079477	1	2516440	2517558	1
1419	spo0A	BSU24220	16079478	-1	2518023	2518826	1
1420	spoIVB	BSU24230	255767535	-1	2519102	2520382	1
1421	xseA	BSU24300	255767540	-1	2526920	2528266	1
1421	xseB	BSU24290	255767539	-1	2526669	2526923	2
1421	ispA	BSU24280	255767538	-1	2525789	2526679	3
1421	dxs	BSU24270	16079483	-1	2523713	2525614	4
1421	yqxC	BSU24260	255767537	-1	2522871	2523716	5
1421	ahrC	BSU24250	16079481	-1	2522324	2522773	6
1421	recN	BSU24240	255767536	-1	2520557	2522287	7
1422	nusB	BSU24320	255767541	-1	2529267	2529662	1
1422	folD	BSU24310	16079487	-1	2528404	2529255	2
1423	accB	BSU24350	16079491	-1	2531718	2532197	1
1423	accC	BSU24340	255767543	-1	2530354	2531706	2
1423	yqhY	BSU24330	255767542	-1	2529926	2530333	3
1424	spoIIIAH	BSU24360	255767544	-1	2532353	2533009	1
1425	spoIIIAG	BSU24370	255767545	-1	2533010	2533699	1
1426	spoIIIAA	BSU24430	16079499	-1	2536690	2537613	1
1426	spoIIIAB	BSU24420	16079498	-1	2536181	2536696	2
1426	spoIIIAC	BSU24410	16079497	-1	2535952	2536158	3
1426	spoIIIAD	BSU24400	16079496	-1	2535544	2535945	4
1426	spoIIIAE	BSU24390	255767546	-1	2534326	2535525	5
1426	spoIIIAF	BSU24380	16079494	-1	2533692	2534312	6
1427	yqhV	BSU24440	16079500	-1	2537689	2537970	1
1428	yqhS	BSU24470	16079503	-1	2539755	2540201	1
1428	yqhT	BSU24460	16079502	-1	2538697	2539758	2
1428	efp	BSU24450	255767547	-1	2538115	2538672	3
1429	yqhR	BSU24480	16079504	-1	2540288	2540824	1
1430	yqhQ	BSU24490	255767548	1	2541051	2542007	1
1430	yqhP	BSU24500	16079506	1	2542047	2542442	2
1431	yqhO	BSU24510	16079507	-1	2542439	2543314	1
1432	mntR	BSU24520	255767549	-1	2543440	2543868	1
1433	yqhM	BSU24530	16079509	-1	2543968	2544804	1
1434	yqhL	BSU24540	255767550	1	2544995	2545375	1
1435	gcvT	BSU24570	255767552	-1	2548245	2549333	1
1435	gcvPA	BSU24560	255767551	-1	2546869	2548215	2
1435	gcvPB	BSU24550	16079511	-1	2545410	2546876	3
1436	yqhH	BSU24580	16079514	1	2549775	2551448	1
1436	yqhG	BSU24590	16079515	1	2551469	2552263	2
1437	sinI	BSU24600	16079516	1	2552446	2552619	1
1437	sinR	BSU24610	16079517	1	2552653	2552988	2
1438	tasA	BSU24620	16079518	-1	2553081	2553866	1
1439	sipW	BSU24630	16079519	-1	2553930	2554502	1
1440	yqxM	BSU24640	16079520	-1	2554486	2555247	1
1441	yqzG	BSU24650	16079521	1	2555519	2555845	1
1442	yqzE	BSU24660	255767553	-1	2555887	2556066	1
1443	comGA	BSU24730	16079529	-1	2559007	2560077	1
1443	comGB	BSU24720	16079528	-1	2557983	2558954	2
1443	comGC	BSU24710	16079527	-1	2557673	2557969	3
1443	comGD	BSU24700	16079526	-1	2557252	2557683	4
1443	comGE	BSU24690	16079525	-1	2556921	2557268	5
1443	comGF	BSU24680	16079524	-1	2556512	2556895	6
1443	comGG	BSU24670	16079523	-1	2556137	2556511	7
1444	yqxL	BSU24740	16079530	-1	2560489	2561442	1
1445	yqhB	BSU24750	16079531	1	2561585	2562913	1
1446	rsbRD	BSU24760	255767554	-1	2562966	2563802	1
1447	mgsR	BSU24770	255767555	-1	2564026	2564406	1
1448	yqgY	BSU24780	16079534	1	2564638	2564883	1
1449	yqgX	BSU24790	16079535	-1	2564923	2565558	1
1450	yqgW	BSU24800	16079536	1	2565715	2565888	1
1451	yqgT	BSU24830	16079539	-1	2567360	2568490	1
1451	yqgU	BSU24820	255767557	-1	2566237	2567298	2
1451	yqgV	BSU24810	255767556	-1	2565920	2566234	3
1452	yqgS	BSU24840	255767558	-1	2568573	2570489	1
1453	yqgQ	BSU24860	16079542	-1	2571582	2571797	1
1453	glcK	BSU24850	255767559	-1	2570606	2571571	2
1454	glpG	BSU24870	255767560	-1	2571907	2573430	1
1455	yqgO	BSU24880	16079544	-1	2573520	2573693	1
1456	yqgN	BSU24890	16079545	-1	2573760	2574323	1
1457	rpmG	BSU24900	255767561	-1	2574408	2574557	1
1458	yqgL	BSU24920	16079547	-1	2575717	2576187	1
1458	yqgM	BSU24910	255767562	-1	2574641	2575720	2
1459	yqzD	BSU24930	16079548	1	2576367	2576720	1
1460	yqzC	BSU24940	255767563	1	2576717	2577181	1
1461	pstS	BSU24990	16079554	-1	2580715	2581617	1
1461	pstC	BSU24980	255767565	-1	2579717	2580646	2
1461	pstA	BSU24970	255767564	-1	2578833	2579717	3
1461	pstBA	BSU24960	16079551	-1	2578003	2578812	4
1461	pstBB	BSU24950	16079550	-1	2577210	2577992	5
1462	pbpA	BSU25000	16079555	-1	2581771	2583921	1
1463	sodA	BSU25020	255767567	-1	2585434	2586042	1
1463	yqgE	BSU25010	255767566	-1	2584035	2585327	2
1464	yqgC	BSU25030	16079558	-1	2586221	2586703	1
1465	yqgB	BSU25040	255767568	1	2586813	2587580	1
1466	yqgA	BSU25050	255767569	-1	2587996	2588424	1
1467	yqfZ	BSU25060	16079561	1	2588701	2589000	1
1468	ispG	BSU25070	16079562	1	2589123	2590256	1
1469	yqfX	BSU25080	16079563	-1	2590282	2590671	1
1470	yqfW	BSU25090	16079564	1	2590804	2591385	1
1471	zur	BSU25100	255767570	-1	2591428	2591865	1
1472	yqfU	BSU25110	255767571	-1	2592003	2592884	1
1473	yqfT	BSU25120	16079567	1	2593000	2593254	1
1474	cshB	BSU25140	16079569	-1	2594184	2595500	1
1474	yqfS	BSU25130	16079568	-1	2593281	2594174	2
1475	yqfQ	BSU25150	16079570	1	2595669	2596412	1
1476	ispH	BSU25160	255767572	1	2596535	2597479	1
1477	trmK	BSU25180	16079573	-1	2598616	2599266	1
1477	yqfO	BSU25170	16079572	-1	2597502	2598623	2
1478	cccA	BSU25190	16079574	-1	2599523	2599885	1
1479	dnaG	BSU25210	255767574	-1	2601528	2603339	1
1479	sigA	BSU25200	255767573	-1	2600214	2601329	2
1480	antE	BSU25220	50812269	1	2602979	2603275	1
1481	yqxD	BSU25230	255767575	-1	2603373	2603867	1
1482	ccpN	BSU25250	16079579	-1	2604959	2605597	1
1482	yqfL	BSU25240	16079578	-1	2604121	2604933	2
1483	glyQ	BSU25270	16079581	-1	2607762	2608649	1
1483	glyS	BSU25260	255767576	-1	2605730	2607769	2
1484	yqzL	BSU25289	255767578	-1	2609750	2609893	1
1484	recO	BSU25280	255767577	-1	2608946	2609713	2
1485	cdd	BSU25300	16079584	-1	2610927	2611337	1
1485	era	BSU25290	16079583	-1	2610041	2610946	2
1486	phoH	BSU25340	255767581	-1	2614496	2615455	1
1486	yqfF	BSU25330	16079587	-1	2612282	2614417	2
1486	yqfG	BSU25320	255767580	-1	2611808	2612281	3
1486	dgkA	BSU25310	255767579	-1	2611456	2611827	4
1487	yqfD	BSU25350	255767582	-1	2615452	2616648	1
1488	yqeZ	BSU25390	16079593	-1	2618466	2619779	1
1488	yqfA	BSU25380	16079592	-1	2617449	2618444	2
1488	yqfB	BSU25370	255767583	-1	2617005	2617424	3
1488	yqfC	BSU25360	16079590	-1	2616667	2616948	4
1489	rpsU	BSU25410	16079595	-1	2620371	2620544	1
1489	yqeY	BSU25400	16079594	-1	2619910	2620356	2
1490	yqeW	BSU25420	255767584	1	2620717	2621640	1
1491	lepA	BSU25510	16079605	-1	2630910	2632748	1
1491	hemN	BSU25500	255767587	-1	2629718	2630857	2
1491	hrcA	BSU25490	16079603	-1	2628606	2629637	3
1491	grpE	BSU25480	16079602	-1	2627971	2628534	4
1491	dnaK	BSU25470	16079601	-1	2626112	2627947	5
1491	dnaJ	BSU25460	255767586	-1	2624785	2625912	6
1491	prmA	BSU25450	255767585	-1	2623825	2624760	7
1491	yqeU	BSU25440	16079598	-1	2623032	2623802	8
1491	rimO	BSU25430	16079597	-1	2621677	2623032	9
1492	gpr	BSU25540	16079608	-1	2634505	2635611	1
1492	spoIIP	BSU25530	16079607	-1	2633237	2634442	2
1492	yqxA	BSU25520	16079606	-1	2632882	2633220	3
1493	rpsT	BSU25550	255767588	1	2635815	2636081	1
1494	holA	BSU25560	16079610	-1	2636096	2637139	1
1495	yqzM	BSU25569	255767589	1	2637369	2637503	1
1496	comEA	BSU25590	16079613	-1	2640513	2641130	1
1496	comEB	BSU25580	16079612	-1	2639877	2640446	2
1496	comEC	BSU25570	16079611	-1	2637543	2639873	3
1497	comER	BSU25600	16079614	1	2641214	2642035	1
1498	yqeG	BSU25680	16079622	-1	2646594	2647112	1
1498	yqeH	BSU25670	16079621	-1	2645490	2646590	2
1498	aroE	BSU25660	255767590	-1	2644630	2645472	3
1498	yqeI	BSU25650	16079619	-1	2644346	2644636	4
1498	nadD	BSU25640	16079618	-1	2643765	2644334	5
1498	yqeK	BSU25630	16079617	-1	2643215	2643775	6
1498	yqeL	BSU25620	16079616	-1	2642841	2643197	7
1498	yqeM	BSU25610	16079615	-1	2642101	2642844	8
1499	sda	BSU25690	50812270	1	2647456	2647614	1
1500	yqeF	BSU25700	16079623	-1	2647920	2648651	1
1501	cwlH	BSU25710	16079624	-1	2648903	2649655	1
1502	yqeD	BSU25720	16079625	1	2649842	2650468	1
1503	yqeC	BSU25730	16079626	-1	2650487	2651380	1
1504	yqeB	BSU25740	255767591	1	2651632	2652354	1
1505	nucB	BSU25750	16079628	-1	2652387	2652797	1
1506	spoIVCA	BSU25770	255767592	-1	2653371	2654873	1
1507	arsR	BSU25810	16079634	-1	2657317	2657634	1
1507	yqcK	BSU25800	255767594	-1	2656816	2657256	2
1507	arsB	BSU25790	255767593	-1	2655753	2656793	3
1507	arsC	BSU25780	16079631	-1	2655322	2655741	4
1508	yqcI	BSU25820	255767595	-1	2658006	2658770	1
1509	rapE	BSU25830	255767596	1	2659213	2660340	1
1509	phrE	BSU25840	16079637	1	2660330	2660464	2
1510	yqzI	BSU25850	16079638	1	2660574	2660732	1
1511	yqcG	BSU25860	16079639	1	2661102	2662697	1
1511	yqcF	BSU25870	16079640	1	2662712	2663290	2
1512	yqxI	BSU25890	16079642	-1	2663929	2664408	1
1512	yqxJ	BSU25880	16079641	-1	2663551	2663913	2
1513	yqxG	BSU25920	16079645	-1	2665903	2666796	1
